Point,Corner,i,mc_iteration,Pass/Fail,/OUT,FREQ,Count,/I0/Iin,/I0/Vosc_buff,/I0/fosc,/I0/VDD
4.766e3,C4,1.987e-6,166,,,302.5e6,0,,,,
4.767e3,C4,1.987e-6,167,,,332.2e6,0,,,,
4.768e3,C4,1.987e-6,168,,,295.8e6,0,,,,
4.769e3,C4,1.987e-6,169,,,306.1e6,0,,,,
4.77e3,C4,1.987e-6,170,,,303e6,0,,,,
4.771e3,C4,1.987e-6,171,,,284.2e6,0,,,,
4.772e3,C4,1.987e-6,172,,,308.4e6,0,,,,
4.773e3,C4,1.987e-6,173,,,296.7e6,0,,,,
4.774e3,C4,1.987e-6,174,,,299e6,0,,,,
4.775e3,C4,1.987e-6,175,,,319.8e6,0,,,,
4.776e3,C4,1.987e-6,176,,,276.2e6,0,,,,
4.777e3,C4,1.987e-6,177,,,308.3e6,0,,,,
4.778e3,C4,1.987e-6,178,,,321e6,0,,,,
4.779e3,C4,1.987e-6,179,,,298.1e6,0,,,,
4.78e3,C4,1.987e-6,180,,,318.6e6,0,,,,
4.781e3,C4,1.987e-6,181,,,286.5e6,0,,,,
4.782e3,C4,1.987e-6,182,,,323.5e6,0,,,,
4.783e3,C4,1.987e-6,183,,,303.5e6,0,,,,
4.784e3,C4,1.987e-6,184,,,321.9e6,0,,,,
4.785e3,C4,1.987e-6,185,,,291.3e6,0,,,,
4.786e3,C4,1.987e-6,186,,,334.3e6,0,,,,
4.787e3,C4,1.987e-6,187,,,304.4e6,0,,,,
4.788e3,C4,1.987e-6,188,,,291.2e6,0,,,,
4.789e3,C4,1.987e-6,189,,,310.6e6,0,,,,
4.79e3,C4,1.987e-6,190,,,328e6,0,,,,
4.791e3,C4,1.987e-6,191,,,298.2e6,0,,,,
4.792e3,C4,1.987e-6,192,,,284.6e6,0,,,,
4.793e3,C4,1.987e-6,193,,,312.5e6,0,,,,
4.794e3,C4,1.987e-6,194,,,305.2e6,0,,,,
4.795e3,C4,1.987e-6,195,,,326.1e6,0,,,,
4.796e3,C4,1.987e-6,196,,,310.6e6,0,,,,
4.797e3,C4,1.987e-6,197,,,278.5e6,0,,,,
4.798e3,C4,1.987e-6,198,,,301.8e6,0,,,,
4.799e3,C4,1.987e-6,199,,,317.1e6,0,,,,
4.8e3,C4,1.987e-6,200,,,315.4e6,0,,,,
4.801e3,C4,2.072e-6,1,,,304.3e6,0,,,,
4.802e3,C4,2.072e-6,2,,,310.4e6,0,,,,
4.803e3,C4,2.072e-6,3,,,336.2e6,0,,,,
4.804e3,C4,2.072e-6,4,,,305.9e6,0,,,,
4.805e3,C4,2.072e-6,5,,,329.3e6,0,,,,
4.806e3,C4,2.072e-6,6,,,319.4e6,0,,,,
4.807e3,C4,2.072e-6,7,,,281.3e6,0,,,,
4.808e3,C4,2.072e-6,8,,,302.2e6,0,,,,
4.809e3,C4,2.072e-6,9,,,324.3e6,0,,,,
4.81e3,C4,2.072e-6,10,,,313.6e6,0,,,,
4.811e3,C4,2.072e-6,11,,,336.6e6,0,,,,
4.812e3,C4,2.072e-6,12,,,318.3e6,0,,,,
4.813e3,C4,2.072e-6,13,,,301.7e6,0,,,,
4.814e3,C4,2.072e-6,14,,,305.9e6,0,,,,
4.815e3,C4,2.072e-6,15,,,335e6,0,,,,
4.816e3,C4,2.072e-6,16,,,301.2e6,0,,,,
4.817e3,C4,2.072e-6,17,,,319.5e6,0,,,,
4.818e3,C4,2.072e-6,18,,,327.3e6,0,,,,
4.819e3,C4,2.072e-6,19,,,311.4e6,0,,,,
4.82e3,C4,2.072e-6,20,,,317e6,0,,,,
4.821e3,C4,2.072e-6,21,,,303.4e6,0,,,,
4.822e3,C4,2.072e-6,22,,,359e6,0,,,,
4.823e3,C4,2.072e-6,23,,,315.1e6,0,,,,
4.824e3,C4,2.072e-6,24,,,327.4e6,0,,,,
4.825e3,C4,2.072e-6,25,,,299.3e6,0,,,,
4.826e3,C4,2.072e-6,26,,,345.2e6,0,,,,
4.827e3,C4,2.072e-6,27,,,308.6e6,0,,,,
4.828e3,C4,2.072e-6,28,,,291.7e6,0,,,,
4.829e3,C4,2.072e-6,29,,,314.6e6,0,,,,
4.83e3,C4,2.072e-6,30,,,322.7e6,0,,,,
4.831e3,C4,2.072e-6,31,,,308.8e6,0,,,,
4.832e3,C4,2.072e-6,32,,,329.7e6,0,,,,
4.833e3,C4,2.072e-6,33,,,312.4e6,0,,,,
4.834e3,C4,2.072e-6,34,,,299.8e6,0,,,,
4.835e3,C4,2.072e-6,35,,,315.9e6,0,,,,
4.836e3,C4,2.072e-6,36,,,349e6,0,,,,
4.837e3,C4,2.072e-6,37,,,307.6e6,0,,,,
4.838e3,C4,2.072e-6,38,,,322.6e6,0,,,,
4.839e3,C4,2.072e-6,39,,,306e6,0,,,,
4.84e3,C4,2.072e-6,40,,,336.2e6,0,,,,
4.841e3,C4,2.072e-6,41,,,318e6,0,,,,
4.842e3,C4,2.072e-6,42,,,320.1e6,0,,,,
4.843e3,C4,2.072e-6,43,,,303.4e6,0,,,,
4.844e3,C4,2.072e-6,44,,,325e6,0,,,,
4.845e3,C4,2.072e-6,45,,,308.9e6,0,,,,
4.846e3,C4,2.072e-6,46,,,288.9e6,0,,,,
4.847e3,C4,2.072e-6,47,,,314.8e6,0,,,,
4.848e3,C4,2.072e-6,48,,,315.2e6,0,,,,
4.849e3,C4,2.072e-6,49,,,336.2e6,0,,,,
4.85e3,C4,2.072e-6,50,,,320.6e6,0,,,,
4.851e3,C4,2.072e-6,51,,,295e6,0,,,,
4.852e3,C4,2.072e-6,52,,,320e6,0,,,,
4.853e3,C4,2.072e-6,53,,,279.9e6,0,,,,
4.854e3,C4,2.072e-6,54,,,299.7e6,0,,,,
4.855e3,C4,2.072e-6,55,,,331e6,0,,,,
4.856e3,C4,2.072e-6,56,,,318.1e6,0,,,,
4.857e3,C4,2.072e-6,57,,,338.4e6,0,,,,
4.858e3,C4,2.072e-6,58,,,299.4e6,0,,,,
4.859e3,C4,2.072e-6,59,,,324.7e6,0,,,,
4.86e3,C4,2.072e-6,60,,,314e6,0,,,,
4.861e3,C4,2.072e-6,61,,,330.7e6,0,,,,
4.862e3,C4,2.072e-6,62,,,319.8e6,0,,,,
4.863e3,C4,2.072e-6,63,,,294.2e6,0,,,,
4.864e3,C4,2.072e-6,64,,,343.9e6,0,,,,
4.865e3,C4,2.072e-6,65,,,318.1e6,0,,,,
4.866e3,C4,2.072e-6,66,,,330.7e6,0,,,,
4.867e3,C4,2.072e-6,67,,,302.9e6,0,,,,
4.868e3,C4,2.072e-6,68,,,340.4e6,0,,,,
4.869e3,C4,2.072e-6,69,,,306.5e6,0,,,,
4.87e3,C4,2.072e-6,70,,,293e6,0,,,,
4.871e3,C4,2.072e-6,71,,,318.2e6,0,,,,
4.872e3,C4,2.072e-6,72,,,331.9e6,0,,,,
4.873e3,C4,2.072e-6,73,,,307.7e6,0,,,,
4.874e3,C4,2.072e-6,74,,,299.3e6,0,,,,
4.875e3,C4,2.072e-6,75,,,315.3e6,0,,,,
4.876e3,C4,2.072e-6,76,,,328.6e6,0,,,,
4.877e3,C4,2.072e-6,77,,,313.6e6,0,,,,
4.878e3,C4,2.072e-6,78,,,327.7e6,0,,,,
4.879e3,C4,2.072e-6,79,,,300.4e6,0,,,,
4.88e3,C4,2.072e-6,80,,,312.8e6,0,,,,
4.881e3,C4,2.072e-6,81,,,286.2e6,0,,,,
4.882e3,C4,2.072e-6,82,,,301.9e6,0,,,,
4.883e3,C4,2.072e-6,83,,,336e6,0,,,,
4.884e3,C4,2.072e-6,84,,,314.5e6,0,,,,
4.885e3,C4,2.072e-6,85,,,327.2e6,0,,,,
4.886e3,C4,2.072e-6,86,,,319.5e6,0,,,,
4.887e3,C4,2.072e-6,87,,,297.7e6,0,,,,
4.888e3,C4,2.072e-6,88,,,312.3e6,0,,,,
4.889e3,C4,2.072e-6,89,,,323.4e6,0,,,,
4.89e3,C4,2.072e-6,90,,,319.4e6,0,,,,
4.891e3,C4,2.072e-6,91,,,295.8e6,0,,,,
4.892e3,C4,2.072e-6,92,,,314.9e6,0,,,,
4.893e3,C4,2.072e-6,93,,,345.5e6,0,,,,
4.894e3,C4,2.072e-6,94,,,299.9e6,0,,,,
4.895e3,C4,2.072e-6,95,,,314.1e6,0,,,,
4.896e3,C4,2.072e-6,96,,,305.1e6,0,,,,
4.897e3,C4,2.072e-6,97,,,324.7e6,0,,,,
4.898e3,C4,2.072e-6,98,,,316.5e6,0,,,,
4.899e3,C4,2.072e-6,99,,,275.5e6,0,,,,
4.9e3,C4,2.072e-6,100,,,315.5e6,0,,,,
4.901e3,C4,2.072e-6,101,,,298.5e6,0,,,,
4.902e3,C4,2.072e-6,102,,,314.5e6,0,,,,
4.903e3,C4,2.072e-6,103,,,328.3e6,0,,,,
4.904e3,C4,2.072e-6,104,,,312.6e6,0,,,,
4.905e3,C4,2.072e-6,105,,,296.1e6,0,,,,
4.906e3,C4,2.072e-6,106,,,312.9e6,0,,,,
4.907e3,C4,2.072e-6,107,,,324.3e6,0,,,,
4.908e3,C4,2.072e-6,108,,,301.1e6,0,,,,
4.909e3,C4,2.072e-6,109,,,321.6e6,0,,,,
4.91e3,C4,2.072e-6,110,,,320e6,0,,,,
4.911e3,C4,2.072e-6,111,,,341.8e6,0,,,,
4.912e3,C4,2.072e-6,112,,,324.2e6,0,,,,
4.913e3,C4,2.072e-6,113,,,302.1e6,0,,,,
4.914e3,C4,2.072e-6,114,,,342.1e6,0,,,,
4.915e3,C4,2.072e-6,115,,,322.2e6,0,,,,
4.916e3,C4,2.072e-6,116,,,294.4e6,0,,,,
4.917e3,C4,2.072e-6,117,,,324.8e6,0,,,,
4.918e3,C4,2.072e-6,118,,,331e6,0,,,,
4.919e3,C4,2.072e-6,119,,,300.8e6,0,,,,
4.92e3,C4,2.072e-6,120,,,286.2e6,0,,,,
4.921e3,C4,2.072e-6,121,,,314.5e6,0,,,,
4.922e3,C4,2.072e-6,122,,,328.5e6,0,,,,
4.923e3,C4,2.072e-6,123,,,314e6,0,,,,
4.924e3,C4,2.072e-6,124,,,325.2e6,0,,,,
4.925e3,C4,2.072e-6,125,,,295.9e6,0,,,,
4.926e3,C4,2.072e-6,126,,,333e6,0,,,,
4.927e3,C4,2.072e-6,127,,,318.9e6,0,,,,
4.928e3,C4,2.072e-6,128,,,323.1e6,0,,,,
4.929e3,C4,2.072e-6,129,,,300.7e6,0,,,,
4.93e3,C4,2.072e-6,130,,,286.6e6,0,,,,
4.931e3,C4,2.072e-6,131,,,320.7e6,0,,,,
4.932e3,C4,2.072e-6,132,,,336.7e6,0,,,,
4.933e3,C4,2.072e-6,133,,,313.8e6,0,,,,
4.934e3,C4,2.072e-6,134,,,328.6e6,0,,,,
4.935e3,C4,2.072e-6,135,,,296.5e6,0,,,,
4.936e3,C4,2.072e-6,136,,,345.3e6,0,,,,
4.937e3,C4,2.072e-6,137,,,315.2e6,0,,,,
4.938e3,C4,2.072e-6,138,,,327.1e6,0,,,,
4.939e3,C4,2.072e-6,139,,,301.4e6,0,,,,
4.94e3,C4,2.072e-6,140,,,328.5e6,0,,,,
4.941e3,C4,2.072e-6,141,,,318.6e6,0,,,,
4.942e3,C4,2.072e-6,142,,,292e6,0,,,,
4.943e3,C4,2.072e-6,143,,,321.1e6,0,,,,
4.944e3,C4,2.072e-6,144,,,310.3e6,0,,,,
4.945e3,C4,2.072e-6,145,,,327.5e6,0,,,,
4.946e3,C4,2.072e-6,146,,,310.3e6,0,,,,
4.947e3,C4,2.072e-6,147,,,294.8e6,0,,,,
4.948e3,C4,2.072e-6,148,,,321.8e6,0,,,,
4.949e3,C4,2.072e-6,149,,,336.5e6,0,,,,
4.95e3,C4,2.072e-6,150,,,305e6,0,,,,
4.951e3,C4,2.072e-6,151,,,317.7e6,0,,,,
4.952e3,C4,2.072e-6,152,,,333e6,0,,,,
4.953e3,C4,2.072e-6,153,,,278.4e6,0,,,,
4.954e3,C4,2.072e-6,154,,,308.3e6,0,,,,
4.955e3,C4,2.072e-6,155,,,320.4e6,0,,,,
4.956e3,C4,2.072e-6,156,,,315.1e6,0,,,,
4.957e3,C4,2.072e-6,157,,,333e6,0,,,,
4.958e3,C4,2.072e-6,158,,,317.7e6,0,,,,
4.959e3,C4,2.072e-6,159,,,298.9e6,0,,,,
4.96e3,C4,2.072e-6,160,,,314.1e6,0,,,,
4.961e3,C4,2.072e-6,161,,,299e6,0,,,,
4.962e3,C4,2.072e-6,162,,,307.3e6,0,,,,
4.963e3,C4,2.072e-6,163,,,326e6,0,,,,
4.964e3,C4,2.072e-6,164,,,302.3e6,0,,,,
4.965e3,C4,2.072e-6,165,,,331.9e6,0,,,,
4.966e3,C4,2.072e-6,166,,,312.8e6,0,,,,
4.967e3,C4,2.072e-6,167,,,343.7e6,0,,,,
4.968e3,C4,2.072e-6,168,,,305.8e6,0,,,,
4.969e3,C4,2.072e-6,169,,,316.7e6,0,,,,
4.97e3,C4,2.072e-6,170,,,313.4e6,0,,,,
4.971e3,C4,2.072e-6,171,,,293.9e6,0,,,,
4.972e3,C4,2.072e-6,172,,,318.9e6,0,,,,
4.973e3,C4,2.072e-6,173,,,306.8e6,0,,,,
4.974e3,C4,2.072e-6,174,,,309.1e6,0,,,,
4.975e3,C4,2.072e-6,175,,,330.9e6,0,,,,
4.976e3,C4,2.072e-6,176,,,285.6e6,0,,,,
4.977e3,C4,2.072e-6,177,,,318.8e6,0,,,,
4.978e3,C4,2.072e-6,178,,,332e6,0,,,,
4.979e3,C4,2.072e-6,179,,,308.3e6,0,,,,
4.98e3,C4,2.072e-6,180,,,329.5e6,0,,,,
4.981e3,C4,2.072e-6,181,,,296.1e6,0,,,,
4.982e3,C4,2.072e-6,182,,,334.7e6,0,,,,
4.983e3,C4,2.072e-6,183,,,313.8e6,0,,,,
4.984e3,C4,2.072e-6,184,,,332.9e6,0,,,,
4.985e3,C4,2.072e-6,185,,,301.1e6,0,,,,
4.986e3,C4,2.072e-6,186,,,346.2e6,0,,,,
4.987e3,C4,2.072e-6,187,,,314.8e6,0,,,,
4.988e3,C4,2.072e-6,188,,,300.9e6,0,,,,
4.989e3,C4,2.072e-6,189,,,321.2e6,0,,,,
4.99e3,C4,2.072e-6,190,,,339.4e6,0,,,,
4.991e3,C4,2.072e-6,191,,,308.4e6,0,,,,
4.992e3,C4,2.072e-6,192,,,294.4e6,0,,,,
4.993e3,C4,2.072e-6,193,,,323.2e6,0,,,,
4.994e3,C4,2.072e-6,194,,,315.6e6,0,,,,
4.995e3,C4,2.072e-6,195,,,337.3e6,0,,,,
4.996e3,C4,2.072e-6,196,,,321.2e6,0,,,,
4.997e3,C4,2.072e-6,197,,,287.9e6,0,,,,
4.998e3,C4,2.072e-6,198,,,311.8e6,0,,,,
4.999e3,C4,2.072e-6,199,,,328e6,0,,,,
5e3,C4,2.072e-6,200,,,326.4e6,0,,,,
5.001e3,C4,2.158e-6,1,,,314.1e6,0,,,,
5.002e3,C4,2.158e-6,2,,,320.5e6,0,,,,
5.003e3,C4,2.158e-6,3,,,347.2e6,0,,,,
5.004e3,C4,2.158e-6,4,,,315.9e6,0,,,,
5.005e3,C4,2.158e-6,5,,,340e6,0,,,,
5.006e3,C4,2.158e-6,6,,,330.1e6,0,,,,
5.007e3,C4,2.158e-6,7,,,290.4e6,0,,,,
5.008e3,C4,2.158e-6,8,,,312.1e6,0,,,,
5.009e3,C4,2.158e-6,9,,,334.8e6,0,,,,
5.01e3,C4,2.158e-6,10,,,323.7e6,0,,,,
5.011e3,C4,2.158e-6,11,,,347.9e6,0,,,,
5.012e3,C4,2.158e-6,12,,,328.8e6,0,,,,
5.013e3,C4,2.158e-6,13,,,311.4e6,0,,,,
5.014e3,C4,2.158e-6,14,,,315.9e6,0,,,,
5.015e3,C4,2.158e-6,15,,,346e6,0,,,,
5.016e3,C4,2.158e-6,16,,,310.9e6,0,,,,
5.017e3,C4,2.158e-6,17,,,329.9e6,0,,,,
5.018e3,C4,2.158e-6,18,,,338.3e6,0,,,,
5.019e3,C4,2.158e-6,19,,,321.5e6,0,,,,
5.02e3,C4,2.158e-6,20,,,327.4e6,0,,,,
5.021e3,C4,2.158e-6,21,,,313.3e6,0,,,,
5.022e3,C4,2.158e-6,22,,,371.8e6,0,,,,
5.023e3,C4,2.158e-6,23,,,325.4e6,0,,,,
5.024e3,C4,2.158e-6,24,,,337.9e6,0,,,,
5.025e3,C4,2.158e-6,25,,,309e6,0,,,,
5.026e3,C4,2.158e-6,26,,,356.9e6,0,,,,
5.027e3,C4,2.158e-6,27,,,318.6e6,0,,,,
5.028e3,C4,2.158e-6,28,,,301.2e6,0,,,,
5.029e3,C4,2.158e-6,29,,,324.8e6,0,,,,
5.03e3,C4,2.158e-6,30,,,333.5e6,0,,,,
5.031e3,C4,2.158e-6,31,,,318.8e6,0,,,,
5.032e3,C4,2.158e-6,32,,,340.6e6,0,,,,
5.033e3,C4,2.158e-6,33,,,322.4e6,0,,,,
5.034e3,C4,2.158e-6,34,,,309.4e6,0,,,,
5.035e3,C4,2.158e-6,35,,,326.3e6,0,,,,
5.036e3,C4,2.158e-6,36,,,360.7e6,0,,,,
5.037e3,C4,2.158e-6,37,,,317.7e6,0,,,,
5.038e3,C4,2.158e-6,38,,,333.2e6,0,,,,
5.039e3,C4,2.158e-6,39,,,316e6,0,,,,
5.04e3,C4,2.158e-6,40,,,347.3e6,0,,,,
5.041e3,C4,2.158e-6,41,,,328.3e6,0,,,,
5.042e3,C4,2.158e-6,42,,,330.6e6,0,,,,
5.043e3,C4,2.158e-6,43,,,313.3e6,0,,,,
5.044e3,C4,2.158e-6,44,,,335.7e6,0,,,,
5.045e3,C4,2.158e-6,45,,,319e6,0,,,,
5.046e3,C4,2.158e-6,46,,,298.3e6,0,,,,
5.047e3,C4,2.158e-6,47,,,325.2e6,0,,,,
5.048e3,C4,2.158e-6,48,,,325.3e6,0,,,,
5.049e3,C4,2.158e-6,49,,,347.4e6,0,,,,
5.05e3,C4,2.158e-6,50,,,331.1e6,0,,,,
5.051e3,C4,2.158e-6,51,,,304.5e6,0,,,,
5.052e3,C4,2.158e-6,52,,,330.4e6,0,,,,
5.053e3,C4,2.158e-6,53,,,289e6,0,,,,
5.054e3,C4,2.158e-6,54,,,309.4e6,0,,,,
5.055e3,C4,2.158e-6,55,,,342e6,0,,,,
5.056e3,C4,2.158e-6,56,,,328.3e6,0,,,,
5.057e3,C4,2.158e-6,57,,,349.9e6,0,,,,
5.058e3,C4,2.158e-6,58,,,309e6,0,,,,
5.059e3,C4,2.158e-6,59,,,335.3e6,0,,,,
5.06e3,C4,2.158e-6,60,,,324.1e6,0,,,,
5.061e3,C4,2.158e-6,61,,,341.6e6,0,,,,
5.062e3,C4,2.158e-6,62,,,330.2e6,0,,,,
5.063e3,C4,2.158e-6,63,,,303.9e6,0,,,,
5.064e3,C4,2.158e-6,64,,,355.3e6,0,,,,
5.065e3,C4,2.158e-6,65,,,328.4e6,0,,,,
5.066e3,C4,2.158e-6,66,,,341.6e6,0,,,,
5.067e3,C4,2.158e-6,67,,,312.8e6,0,,,,
5.068e3,C4,2.158e-6,68,,,351.8e6,0,,,,
5.069e3,C4,2.158e-6,69,,,316.5e6,0,,,,
5.07e3,C4,2.158e-6,70,,,302.6e6,0,,,,
5.071e3,C4,2.158e-6,71,,,328.6e6,0,,,,
5.072e3,C4,2.158e-6,72,,,342.9e6,0,,,,
5.073e3,C4,2.158e-6,73,,,317.7e6,0,,,,
5.074e3,C4,2.158e-6,74,,,309e6,0,,,,
5.075e3,C4,2.158e-6,75,,,325.6e6,0,,,,
5.076e3,C4,2.158e-6,76,,,339.3e6,0,,,,
5.077e3,C4,2.158e-6,77,,,323.8e6,0,,,,
5.078e3,C4,2.158e-6,78,,,338.5e6,0,,,,
5.079e3,C4,2.158e-6,79,,,310.1e6,0,,,,
5.08e3,C4,2.158e-6,80,,,323.1e6,0,,,,
5.081e3,C4,2.158e-6,81,,,295.5e6,0,,,,
5.082e3,C4,2.158e-6,82,,,311.6e6,0,,,,
5.083e3,C4,2.158e-6,83,,,347.1e6,0,,,,
5.084e3,C4,2.158e-6,84,,,324.8e6,0,,,,
5.085e3,C4,2.158e-6,85,,,338.1e6,0,,,,
5.086e3,C4,2.158e-6,86,,,330e6,0,,,,
5.087e3,C4,2.158e-6,87,,,307.3e6,0,,,,
5.088e3,C4,2.158e-6,88,,,322.5e6,0,,,,
5.089e3,C4,2.158e-6,89,,,334.1e6,0,,,,
5.09e3,C4,2.158e-6,90,,,329.9e6,0,,,,
5.091e3,C4,2.158e-6,91,,,305.3e6,0,,,,
5.092e3,C4,2.158e-6,92,,,325.2e6,0,,,,
5.093e3,C4,2.158e-6,93,,,357e6,0,,,,
5.094e3,C4,2.158e-6,94,,,309.6e6,0,,,,
5.095e3,C4,2.158e-6,95,,,324.4e6,0,,,,
5.096e3,C4,2.158e-6,96,,,315e6,0,,,,
5.097e3,C4,2.158e-6,97,,,335.6e6,0,,,,
5.098e3,C4,2.158e-6,98,,,326.7e6,0,,,,
5.099e3,C4,2.158e-6,99,,,284.5e6,0,,,,
5.1e3,C4,2.158e-6,100,,,325.9e6,0,,,,
5.101e3,C4,2.158e-6,101,,,308.2e6,0,,,,
5.102e3,C4,2.158e-6,102,,,324.7e6,0,,,,
5.103e3,C4,2.158e-6,103,,,339.1e6,0,,,,
5.104e3,C4,2.158e-6,104,,,322.8e6,0,,,,
5.105e3,C4,2.158e-6,105,,,305.6e6,0,,,,
5.106e3,C4,2.158e-6,106,,,323.1e6,0,,,,
5.107e3,C4,2.158e-6,107,,,334.8e6,0,,,,
5.108e3,C4,2.158e-6,108,,,310.9e6,0,,,,
5.109e3,C4,2.158e-6,109,,,332.2e6,0,,,,
5.11e3,C4,2.158e-6,110,,,330.2e6,0,,,,
5.111e3,C4,2.158e-6,111,,,353.3e6,0,,,,
5.112e3,C4,2.158e-6,112,,,334.7e6,0,,,,
5.113e3,C4,2.158e-6,113,,,311.9e6,0,,,,
5.114e3,C4,2.158e-6,114,,,353.6e6,0,,,,
5.115e3,C4,2.158e-6,115,,,332.8e6,0,,,,
5.116e3,C4,2.158e-6,116,,,303.9e6,0,,,,
5.117e3,C4,2.158e-6,117,,,335.7e6,0,,,,
5.118e3,C4,2.158e-6,118,,,341.9e6,0,,,,
5.119e3,C4,2.158e-6,119,,,310.8e6,0,,,,
5.12e3,C4,2.158e-6,120,,,295.5e6,0,,,,
5.121e3,C4,2.158e-6,121,,,324.6e6,0,,,,
5.122e3,C4,2.158e-6,122,,,339.3e6,0,,,,
5.123e3,C4,2.158e-6,123,,,324.2e6,0,,,,
5.124e3,C4,2.158e-6,124,,,335.8e6,0,,,,
5.125e3,C4,2.158e-6,125,,,305.5e6,0,,,,
5.126e3,C4,2.158e-6,126,,,344e6,0,,,,
5.127e3,C4,2.158e-6,127,,,329.4e6,0,,,,
5.128e3,C4,2.158e-6,128,,,333.6e6,0,,,,
5.129e3,C4,2.158e-6,129,,,310.5e6,0,,,,
5.13e3,C4,2.158e-6,130,,,295.9e6,0,,,,
5.131e3,C4,2.158e-6,131,,,331e6,0,,,,
5.132e3,C4,2.158e-6,132,,,347.9e6,0,,,,
5.133e3,C4,2.158e-6,133,,,323.9e6,0,,,,
5.134e3,C4,2.158e-6,134,,,339.6e6,0,,,,
5.135e3,C4,2.158e-6,135,,,306.2e6,0,,,,
5.136e3,C4,2.158e-6,136,,,357e6,0,,,,
5.137e3,C4,2.158e-6,137,,,325.4e6,0,,,,
5.138e3,C4,2.158e-6,138,,,338e6,0,,,,
5.139e3,C4,2.158e-6,139,,,311.2e6,0,,,,
5.14e3,C4,2.158e-6,140,,,339.2e6,0,,,,
5.141e3,C4,2.158e-6,141,,,328.9e6,0,,,,
5.142e3,C4,2.158e-6,142,,,301.5e6,0,,,,
5.143e3,C4,2.158e-6,143,,,331.5e6,0,,,,
5.144e3,C4,2.158e-6,144,,,320.4e6,0,,,,
5.145e3,C4,2.158e-6,145,,,338.2e6,0,,,,
5.146e3,C4,2.158e-6,146,,,320.4e6,0,,,,
5.147e3,C4,2.158e-6,147,,,304.3e6,0,,,,
5.148e3,C4,2.158e-6,148,,,332.3e6,0,,,,
5.149e3,C4,2.158e-6,149,,,347.6e6,0,,,,
5.15e3,C4,2.158e-6,150,,,314.9e6,0,,,,
5.151e3,C4,2.158e-6,151,,,328e6,0,,,,
5.152e3,C4,2.158e-6,152,,,344e6,0,,,,
5.153e3,C4,2.158e-6,153,,,287.4e6,0,,,,
5.154e3,C4,2.158e-6,154,,,318.4e6,0,,,,
5.155e3,C4,2.158e-6,155,,,330.9e6,0,,,,
5.156e3,C4,2.158e-6,156,,,325.3e6,0,,,,
5.157e3,C4,2.158e-6,157,,,343.9e6,0,,,,
5.158e3,C4,2.158e-6,158,,,328.1e6,0,,,,
5.159e3,C4,2.158e-6,159,,,308.5e6,0,,,,
5.16e3,C4,2.158e-6,160,,,324.3e6,0,,,,
5.161e3,C4,2.158e-6,161,,,308.7e6,0,,,,
5.162e3,C4,2.158e-6,162,,,317.2e6,0,,,,
5.163e3,C4,2.158e-6,163,,,336.9e6,0,,,,
5.164e3,C4,2.158e-6,164,,,312.1e6,0,,,,
5.165e3,C4,2.158e-6,165,,,342.9e6,0,,,,
5.166e3,C4,2.158e-6,166,,,323e6,0,,,,
5.167e3,C4,2.158e-6,167,,,355e6,0,,,,
5.168e3,C4,2.158e-6,168,,,315.7e6,0,,,,
5.169e3,C4,2.158e-6,169,,,327.3e6,0,,,,
5.17e3,C4,2.158e-6,170,,,323.7e6,0,,,,
5.171e3,C4,2.158e-6,171,,,303.5e6,0,,,,
5.172e3,C4,2.158e-6,172,,,329.3e6,0,,,,
5.173e3,C4,2.158e-6,173,,,316.7e6,0,,,,
5.174e3,C4,2.158e-6,174,,,319.1e6,0,,,,
5.175e3,C4,2.158e-6,175,,,341.9e6,0,,,,
5.176e3,C4,2.158e-6,176,,,294.9e6,0,,,,
5.177e3,C4,2.158e-6,177,,,329.2e6,0,,,,
5.178e3,C4,2.158e-6,178,,,342.9e6,0,,,,
5.179e3,C4,2.158e-6,179,,,318.4e6,0,,,,
5.18e3,C4,2.158e-6,180,,,340.2e6,0,,,,
5.181e3,C4,2.158e-6,181,,,305.6e6,0,,,,
5.182e3,C4,2.158e-6,182,,,345.8e6,0,,,,
5.183e3,C4,2.158e-6,183,,,324e6,0,,,,
5.184e3,C4,2.158e-6,184,,,343.9e6,0,,,,
5.185e3,C4,2.158e-6,185,,,310.9e6,0,,,,
5.186e3,C4,2.158e-6,186,,,358e6,0,,,,
5.187e3,C4,2.158e-6,187,,,325.1e6,0,,,,
5.188e3,C4,2.158e-6,188,,,310.5e6,0,,,,
5.189e3,C4,2.158e-6,189,,,331.7e6,0,,,,
5.19e3,C4,2.158e-6,190,,,350.6e6,0,,,,
5.191e3,C4,2.158e-6,191,,,318.6e6,0,,,,
5.192e3,C4,2.158e-6,192,,,304.1e6,0,,,,
5.193e3,C4,2.158e-6,193,,,333.7e6,0,,,,
5.194e3,C4,2.158e-6,194,,,325.8e6,0,,,,
5.195e3,C4,2.158e-6,195,,,348.4e6,0,,,,
5.196e3,C4,2.158e-6,196,,,331.7e6,0,,,,
5.197e3,C4,2.158e-6,197,,,297.3e6,0,,,,
5.198e3,C4,2.158e-6,198,,,321.7e6,0,,,,
5.199e3,C4,2.158e-6,199,,,338.8e6,0,,,,
5.2e3,C4,2.158e-6,200,,,337.1e6,0,,,,
5.201e3,C4,2.243e-6,1,,,323.7e6,0,,,,
5.202e3,C4,2.243e-6,2,,,330.6e6,0,,,,
5.203e3,C4,2.243e-6,3,,,358.1e6,0,,,,
