Point,Corner,Vin,mc_iteration,temperature,Pass/Fail,/Inv_Out,DELAY
807,MC150,527.3e-3,27,150,,,9.773e-9
808,MC40,527.3e-3,28,-40,,,9.86e-9
808,MC150,527.3e-3,28,150,,,9.971e-9
809,MC40,527.3e-3,29,-40,,,9.562e-9
809,MC150,527.3e-3,29,150,,,9.715e-9
810,MC40,527.3e-3,30,-40,,,9.471e-9
810,MC150,527.3e-3,30,150,,,9.655e-9
811,MC40,527.3e-3,31,-40,,,9.674e-9
811,MC150,527.3e-3,31,150,,,9.815e-9
812,MC40,527.3e-3,32,-40,,,9.434e-9
812,MC150,527.3e-3,32,150,,,9.596e-9
813,MC40,527.3e-3,33,-40,,,9.643e-9
813,MC150,527.3e-3,33,150,,,9.758e-9
814,MC40,527.3e-3,34,-40,,,9.818e-9
814,MC150,527.3e-3,34,150,,,9.924e-9
815,MC40,527.3e-3,35,-40,,,9.558e-9
815,MC150,527.3e-3,35,150,,,9.734e-9
816,MC40,527.3e-3,36,-40,,,9.308e-9
816,MC150,527.3e-3,36,150,,,9.437e-9
817,MC40,527.3e-3,37,-40,,,9.604e-9
817,MC150,527.3e-3,37,150,,,9.785e-9
818,MC40,527.3e-3,38,-40,,,9.497e-9
818,MC150,527.3e-3,38,150,,,9.66e-9
819,MC40,527.3e-3,39,-40,,,9.735e-9
819,MC150,527.3e-3,39,150,,,9.869e-9
820,MC40,527.3e-3,40,-40,,,9.39e-9
820,MC150,527.3e-3,40,150,,,9.538e-9
821,MC40,527.3e-3,41,-40,,,9.631e-9
821,MC150,527.3e-3,41,150,,,9.758e-9
822,MC40,527.3e-3,42,-40,,,9.529e-9
822,MC150,527.3e-3,42,150,,,9.692e-9
823,MC40,527.3e-3,43,-40,,,9.804e-9
823,MC150,527.3e-3,43,150,,,9.922e-9
824,MC40,527.3e-3,44,-40,,,9.465e-9
824,MC150,527.3e-3,44,150,,,9.634e-9
825,MC40,527.3e-3,45,-40,,,9.672e-9
825,MC150,527.3e-3,45,150,,,9.796e-9
826,MC40,527.3e-3,46,-40,,,9.885e-9
826,MC150,527.3e-3,46,150,,,9.991e-9
827,MC40,527.3e-3,47,-40,,,9.6e-9
827,MC150,527.3e-3,47,150,,,9.769e-9
828,MC40,527.3e-3,48,-40,,,9.637e-9
828,MC150,527.3e-3,48,150,,,9.761e-9
829,MC40,527.3e-3,49,-40,,,9.42e-9
829,MC150,527.3e-3,49,150,,,9.579e-9
830,MC40,527.3e-3,50,-40,,,9.533e-9
830,MC150,527.3e-3,50,150,,,9.687e-9
831,MC40,527.3e-3,51,-40,,,9.741e-9
831,MC150,527.3e-3,51,150,,,9.886e-9
832,MC40,527.3e-3,52,-40,,,9.594e-9
832,MC150,527.3e-3,52,150,,,9.728e-9
833,MC40,527.3e-3,53,-40,,,eval err
833,MC150,527.3e-3,53,150,,,eval err
834,MC40,527.3e-3,54,-40,,,9.682e-9
834,MC150,527.3e-3,54,150,,,9.843e-9
835,MC40,527.3e-3,55,-40,,,9.498e-9
835,MC150,527.3e-3,55,150,,,9.644e-9
836,MC40,527.3e-3,56,-40,,,9.616e-9
836,MC150,527.3e-3,56,150,,,9.746e-9
837,MC40,527.3e-3,57,-40,,,9.348e-9
837,MC150,527.3e-3,57,150,,,9.523e-9
838,MC40,527.3e-3,58,-40,,,9.717e-9
838,MC150,527.3e-3,58,150,,,9.865e-9
839,MC40,527.3e-3,59,-40,,,9.515e-9
839,MC150,527.3e-3,59,150,,,9.67e-9
840,MC40,527.3e-3,60,-40,,,9.651e-9
840,MC150,527.3e-3,60,150,,,9.765e-9
841,MC40,539.4e-3,1,-40,,,eval err
841,MC150,539.4e-3,1,150,,,eval err
842,MC40,539.4e-3,2,-40,,,9.896e-9
842,MC150,539.4e-3,2,150,,,eval err
843,MC40,539.4e-3,3,-40,,,9.648e-9
843,MC150,539.4e-3,3,150,,,9.789e-9
844,MC40,539.4e-3,4,-40,,,9.96e-9
844,MC150,539.4e-3,4,150,,,eval err
845,MC40,539.4e-3,5,-40,,,9.725e-9
845,MC150,539.4e-3,5,150,,,9.863e-9
846,MC40,539.4e-3,6,-40,,,9.857e-9
846,MC150,539.4e-3,6,150,,,eval err
847,MC40,539.4e-3,7,-40,,,eval err
847,MC150,539.4e-3,7,150,,,eval err
848,MC40,539.4e-3,8,-40,,,9.996e-9
848,MC150,539.4e-3,8,150,,,eval err
849,MC40,539.4e-3,9,-40,,,9.737e-9
849,MC150,539.4e-3,9,150,,,9.889e-9
850,MC40,539.4e-3,10,-40,,,9.85e-9
850,MC150,539.4e-3,10,150,,,9.984e-9
851,MC40,539.4e-3,11,-40,,,9.58e-9
851,MC150,539.4e-3,11,150,,,9.754e-9
852,MC40,539.4e-3,12,-40,,,9.806e-9
852,MC150,539.4e-3,12,150,,,9.979e-9
853,MC40,539.4e-3,13,-40,,,eval err
853,MC150,539.4e-3,13,150,,,eval err
854,MC40,539.4e-3,14,-40,,,9.915e-9
854,MC150,539.4e-3,14,150,,,eval err
855,MC40,539.4e-3,15,-40,,,9.697e-9
855,MC150,539.4e-3,15,150,,,9.831e-9
856,MC40,539.4e-3,16,-40,,,eval err
856,MC150,539.4e-3,16,150,,,eval err
857,MC40,539.4e-3,17,-40,,,9.795e-9
857,MC150,539.4e-3,17,150,,,9.945e-9
858,MC40,539.4e-3,18,-40,,,9.676e-9
858,MC150,539.4e-3,18,150,,,9.866e-9
859,MC40,539.4e-3,19,-40,,,9.899e-9
859,MC150,539.4e-3,19,150,,,eval err
860,MC40,539.4e-3,20,-40,,,9.737e-9
860,MC150,539.4e-3,20,150,,,9.911e-9
861,MC40,539.4e-3,21,-40,,,9.959e-9
861,MC150,539.4e-3,21,150,,,eval err
862,MC40,539.4e-3,22,-40,,,9.453e-9
862,MC150,539.4e-3,22,150,,,9.59e-9
863,MC40,539.4e-3,23,-40,,,9.851e-9
863,MC150,539.4e-3,23,150,,,eval err
864,MC40,539.4e-3,24,-40,,,9.773e-9
864,MC150,539.4e-3,24,150,,,9.881e-9
865,MC40,539.4e-3,25,-40,,,9.989e-9
865,MC150,539.4e-3,25,150,,,eval err
866,MC40,539.4e-3,26,-40,,,9.625e-9
866,MC150,539.4e-3,26,150,,,9.765e-9
867,MC40,539.4e-3,27,-40,,,9.862e-9
867,MC150,539.4e-3,27,150,,,eval err
868,MC40,539.4e-3,28,-40,,,eval err
868,MC150,539.4e-3,28,150,,,eval err
869,MC40,539.4e-3,29,-40,,,9.814e-9
869,MC150,539.4e-3,29,150,,,9.965e-9
870,MC40,539.4e-3,30,-40,,,9.718e-9
870,MC150,539.4e-3,30,150,,,9.904e-9
871,MC40,539.4e-3,31,-40,,,9.926e-9
871,MC150,539.4e-3,31,150,,,eval err
872,MC40,539.4e-3,32,-40,,,9.682e-9
872,MC150,539.4e-3,32,150,,,9.845e-9
873,MC40,539.4e-3,33,-40,,,9.894e-9
873,MC150,539.4e-3,33,150,,,eval err
874,MC40,539.4e-3,34,-40,,,eval err
874,MC150,539.4e-3,34,150,,,eval err
875,MC40,539.4e-3,35,-40,,,9.806e-9
875,MC150,539.4e-3,35,150,,,9.979e-9
876,MC40,539.4e-3,36,-40,,,9.555e-9
876,MC150,539.4e-3,36,150,,,9.684e-9
877,MC40,539.4e-3,37,-40,,,9.853e-9
877,MC150,539.4e-3,37,150,,,eval err
878,MC40,539.4e-3,38,-40,,,9.745e-9
878,MC150,539.4e-3,38,150,,,9.91e-9
879,MC40,539.4e-3,39,-40,,,9.983e-9
879,MC150,539.4e-3,39,150,,,eval err
880,MC40,539.4e-3,40,-40,,,9.638e-9
880,MC150,539.4e-3,40,150,,,9.787e-9
881,MC40,539.4e-3,41,-40,,,9.878e-9
881,MC150,539.4e-3,41,150,,,eval err
882,MC40,539.4e-3,42,-40,,,9.778e-9
882,MC150,539.4e-3,42,150,,,9.942e-9
883,MC40,539.4e-3,43,-40,,,eval err
883,MC150,539.4e-3,43,150,,,eval err
884,MC40,539.4e-3,44,-40,,,9.712e-9
884,MC150,539.4e-3,44,150,,,9.883e-9
885,MC40,539.4e-3,45,-40,,,9.924e-9
885,MC150,539.4e-3,45,150,,,eval err
886,MC40,539.4e-3,46,-40,,,eval err
886,MC150,539.4e-3,46,150,,,eval err
887,MC40,539.4e-3,47,-40,,,9.849e-9
887,MC150,539.4e-3,47,150,,,eval err
888,MC40,539.4e-3,48,-40,,,9.886e-9
888,MC150,539.4e-3,48,150,,,eval err
889,MC40,539.4e-3,49,-40,,,9.666e-9
889,MC150,539.4e-3,49,150,,,9.828e-9
890,MC40,539.4e-3,50,-40,,,9.78e-9
890,MC150,539.4e-3,50,150,,,9.936e-9
891,MC40,539.4e-3,51,-40,,,9.994e-9
891,MC150,539.4e-3,51,150,,,eval err
892,MC40,539.4e-3,52,-40,,,9.842e-9
892,MC150,539.4e-3,52,150,,,9.975e-9
893,MC40,539.4e-3,53,-40,,,eval err
893,MC150,539.4e-3,53,150,,,eval err
894,MC40,539.4e-3,54,-40,,,9.936e-9
894,MC150,539.4e-3,54,150,,,eval err
895,MC40,539.4e-3,55,-40,,,9.745e-9
895,MC150,539.4e-3,55,150,,,9.892e-9
896,MC40,539.4e-3,56,-40,,,9.864e-9
896,MC150,539.4e-3,56,150,,,9.992e-9
897,MC40,539.4e-3,57,-40,,,9.594e-9
897,MC150,539.4e-3,57,150,,,9.771e-9
898,MC40,539.4e-3,58,-40,,,9.97e-9
898,MC150,539.4e-3,58,150,,,eval err
899,MC40,539.4e-3,59,-40,,,9.762e-9
899,MC150,539.4e-3,59,150,,,9.915e-9
900,MC40,539.4e-3,60,-40,,,9.902e-9
900,MC150,539.4e-3,60,150,,,eval err
901,MC40,551.6e-3,1,-40,,,eval err
901,MC150,551.6e-3,1,150,,,eval err
902,MC40,551.6e-3,2,-40,,,eval err
902,MC150,551.6e-3,2,150,,,eval err
903,MC40,551.6e-3,3,-40,,,9.897e-9
903,MC150,551.6e-3,3,150,,,eval err
904,MC40,551.6e-3,4,-40,,,eval err
904,MC150,551.6e-3,4,150,,,eval err
905,MC40,551.6e-3,5,-40,,,9.973e-9
905,MC150,551.6e-3,5,150,,,eval err
906,MC40,551.6e-3,6,-40,,,eval err
906,MC150,551.6e-3,6,150,,,eval err
907,MC40,551.6e-3,7,-40,,,eval err
907,MC150,551.6e-3,7,150,,,eval err
908,MC40,551.6e-3,8,-40,,,eval err
908,MC150,551.6e-3,8,150,,,eval err
909,MC40,551.6e-3,9,-40,,,9.986e-9
909,MC150,551.6e-3,9,150,,,eval err
910,MC40,551.6e-3,10,-40,,,eval err
910,MC150,551.6e-3,10,150,,,eval err
911,MC40,551.6e-3,11,-40,,,9.83e-9
911,MC150,551.6e-3,11,150,,,10e-9
912,MC40,551.6e-3,12,-40,,,eval err
912,MC150,551.6e-3,12,150,,,eval err
913,MC40,551.6e-3,13,-40,,,eval err
913,MC150,551.6e-3,13,150,,,eval err
914,MC40,551.6e-3,14,-40,,,eval err
914,MC150,551.6e-3,14,150,,,eval err
915,MC40,551.6e-3,15,-40,,,9.946e-9
915,MC150,551.6e-3,15,150,,,eval err
916,MC40,551.6e-3,16,-40,,,eval err
916,MC150,551.6e-3,16,150,,,eval err
917,MC40,551.6e-3,17,-40,,,eval err
917,MC150,551.6e-3,17,150,,,eval err
918,MC40,551.6e-3,18,-40,,,9.926e-9
918,MC150,551.6e-3,18,150,,,eval err
919,MC40,551.6e-3,19,-40,,,eval err
919,MC150,551.6e-3,19,150,,,eval err
920,MC40,551.6e-3,20,-40,,,9.985e-9
920,MC150,551.6e-3,20,150,,,eval err
921,MC40,551.6e-3,21,-40,,,eval err
921,MC150,551.6e-3,21,150,,,eval err
922,MC40,551.6e-3,22,-40,,,9.7e-9
922,MC150,551.6e-3,22,150,,,9.837e-9
923,MC40,551.6e-3,23,-40,,,eval err
923,MC150,551.6e-3,23,150,,,eval err
924,MC40,551.6e-3,24,-40,,,eval err
924,MC150,551.6e-3,24,150,,,eval err
925,MC40,551.6e-3,25,-40,,,eval err
925,MC150,551.6e-3,25,150,,,eval err
926,MC40,551.6e-3,26,-40,,,9.874e-9
926,MC150,551.6e-3,26,150,,,eval err
927,MC40,551.6e-3,27,-40,,,eval err
927,MC150,551.6e-3,27,150,,,eval err
928,MC40,551.6e-3,28,-40,,,eval err
928,MC150,551.6e-3,28,150,,,eval err
929,MC40,551.6e-3,29,-40,,,eval err
929,MC150,551.6e-3,29,150,,,eval err
930,MC40,551.6e-3,30,-40,,,9.968e-9
930,MC150,551.6e-3,30,150,,,eval err
931,MC40,551.6e-3,31,-40,,,eval err
931,MC150,551.6e-3,31,150,,,eval err
932,MC40,551.6e-3,32,-40,,,9.931e-9
932,MC150,551.6e-3,32,150,,,eval err
933,MC40,551.6e-3,33,-40,,,eval err
933,MC150,551.6e-3,33,150,,,eval err
934,MC40,551.6e-3,34,-40,,,eval err
934,MC150,551.6e-3,34,150,,,eval err
935,MC40,551.6e-3,35,-40,,,eval err
935,MC150,551.6e-3,35,150,,,eval err
936,MC40,551.6e-3,36,-40,,,9.804e-9
936,MC150,551.6e-3,36,150,,,9.932e-9
937,MC40,551.6e-3,37,-40,,,eval err
937,MC150,551.6e-3,37,150,,,eval err
938,MC40,551.6e-3,38,-40,,,9.995e-9
938,MC150,551.6e-3,38,150,,,eval err
939,MC40,551.6e-3,39,-40,,,eval err
939,MC150,551.6e-3,39,150,,,eval err
940,MC40,551.6e-3,40,-40,,,9.887e-9
940,MC150,551.6e-3,40,150,,,eval err
941,MC40,551.6e-3,41,-40,,,eval err
941,MC150,551.6e-3,41,150,,,eval err
942,MC40,551.6e-3,42,-40,,,eval err
942,MC150,551.6e-3,42,150,,,eval err
943,MC40,551.6e-3,43,-40,,,eval err
943,MC150,551.6e-3,43,150,,,eval err
944,MC40,551.6e-3,44,-40,,,9.962e-9
944,MC150,551.6e-3,44,150,,,eval err
945,MC40,551.6e-3,45,-40,,,eval err
945,MC150,551.6e-3,45,150,,,eval err
946,MC40,551.6e-3,46,-40,,,eval err
946,MC150,551.6e-3,46,150,,,eval err
947,MC40,551.6e-3,47,-40,,,eval err
947,MC150,551.6e-3,47,150,,,eval err
948,MC40,551.6e-3,48,-40,,,eval err
948,MC150,551.6e-3,48,150,,,eval err
949,MC40,551.6e-3,49,-40,,,9.916e-9
949,MC150,551.6e-3,49,150,,,eval err
950,MC40,551.6e-3,50,-40,,,eval err
950,MC150,551.6e-3,50,150,,,eval err
951,MC40,551.6e-3,51,-40,,,eval err
951,MC150,551.6e-3,51,150,,,eval err
952,MC40,551.6e-3,52,-40,,,eval err
952,MC150,551.6e-3,52,150,,,eval err
953,MC40,551.6e-3,53,-40,,,eval err
953,MC150,551.6e-3,53,150,,,eval err
954,MC40,551.6e-3,54,-40,,,eval err
954,MC150,551.6e-3,54,150,,,eval err
955,MC40,551.6e-3,55,-40,,,9.995e-9
955,MC150,551.6e-3,55,150,,,eval err
956,MC40,551.6e-3,56,-40,,,eval err
956,MC150,551.6e-3,56,150,,,eval err
957,MC40,551.6e-3,57,-40,,,9.843e-9
957,MC150,551.6e-3,57,150,,,eval err
958,MC40,551.6e-3,58,-40,,,eval err
958,MC150,551.6e-3,58,150,,,eval err
959,MC40,551.6e-3,59,-40,,,eval err
959,MC150,551.6e-3,59,150,,,eval err
960,MC40,551.6e-3,60,-40,,,eval err
960,MC150,551.6e-3,60,150,,,eval err
961,MC40,563.7e-3,1,-40,,,eval err
961,MC150,563.7e-3,1,150,,,eval err
962,MC40,563.7e-3,2,-40,,,eval err
962,MC150,563.7e-3,2,150,,,eval err
963,MC40,563.7e-3,3,-40,,,eval err
963,MC150,563.7e-3,3,150,,,eval err
964,MC40,563.7e-3,4,-40,,,eval err
964,MC150,563.7e-3,4,150,,,eval err
965,MC40,563.7e-3,5,-40,,,eval err
965,MC150,563.7e-3,5,150,,,eval err
966,MC40,563.7e-3,6,-40,,,eval err
966,MC150,563.7e-3,6,150,,,eval err
967,MC40,563.7e-3,7,-40,,,eval err
967,MC150,563.7e-3,7,150,,,eval err
968,MC40,563.7e-3,8,-40,,,eval err
968,MC150,563.7e-3,8,150,,,eval err
969,MC40,563.7e-3,9,-40,,,eval err
969,MC150,563.7e-3,9,150,,,eval err
970,MC40,563.7e-3,10,-40,,,eval err
970,MC150,563.7e-3,10,150,,,eval err
971,MC40,563.7e-3,11,-40,,,eval err
971,MC150,563.7e-3,11,150,,,eval err
972,MC40,563.7e-3,12,-40,,,eval err
972,MC150,563.7e-3,12,150,,,eval err
973,MC40,563.7e-3,13,-40,,,eval err
973,MC150,563.7e-3,13,150,,,eval err
974,MC40,563.7e-3,14,-40,,,eval err
974,MC150,563.7e-3,14,150,,,eval err
975,MC40,563.7e-3,15,-40,,,eval err
975,MC150,563.7e-3,15,150,,,eval err
976,MC40,563.7e-3,16,-40,,,eval err
976,MC150,563.7e-3,16,150,,,eval err
977,MC40,563.7e-3,17,-40,,,eval err
977,MC150,563.7e-3,17,150,,,eval err
978,MC40,563.7e-3,18,-40,,,eval err
978,MC150,563.7e-3,18,150,,,eval err
979,MC40,563.7e-3,19,-40,,,eval err
979,MC150,563.7e-3,19,150,,,eval err
980,MC40,563.7e-3,20,-40,,,eval err
980,MC150,563.7e-3,20,150,,,eval err
981,MC40,563.7e-3,21,-40,,,eval err
981,MC150,563.7e-3,21,150,,,eval err
982,MC40,563.7e-3,22,-40,,,9.946e-9
982,MC150,563.7e-3,22,150,,,eval err
983,MC40,563.7e-3,23,-40,,,eval err
983,MC150,563.7e-3,23,150,,,eval err
984,MC40,563.7e-3,24,-40,,,eval err
984,MC150,563.7e-3,24,150,,,eval err
985,MC40,563.7e-3,25,-40,,,eval err
985,MC150,563.7e-3,25,150,,,eval err
986,MC40,563.7e-3,26,-40,,,eval err
986,MC150,563.7e-3,26,150,,,eval err
987,MC40,563.7e-3,27,-40,,,eval err
987,MC150,563.7e-3,27,150,,,eval err
988,MC40,563.7e-3,28,-40,,,eval err
988,MC150,563.7e-3,28,150,,,eval err
989,MC40,563.7e-3,29,-40,,,eval err
989,MC150,563.7e-3,29,150,,,eval err
990,MC40,563.7e-3,30,-40,,,eval err
990,MC150,563.7e-3,30,150,,,eval err
991,MC40,563.7e-3,31,-40,,,eval err
991,MC150,563.7e-3,31,150,,,eval err
992,MC40,563.7e-3,32,-40,,,eval err
992,MC150,563.7e-3,32,150,,,eval err
993,MC40,563.7e-3,33,-40,,,eval err
993,MC150,563.7e-3,33,150,,,eval err
994,MC40,563.7e-3,34,-40,,,eval err
994,MC150,563.7e-3,34,150,,,eval err
995,MC40,563.7e-3,35,-40,,,eval err
995,MC150,563.7e-3,35,150,,,eval err
996,MC40,563.7e-3,36,-40,,,eval err
996,MC150,563.7e-3,36,150,,,eval err
997,MC40,563.7e-3,37,-40,,,eval err
997,MC150,563.7e-3,37,150,,,eval err
998,MC40,563.7e-3,38,-40,,,eval err
998,MC150,563.7e-3,38,150,,,eval err
999,MC40,563.7e-3,39,-40,,,eval err
999,MC150,563.7e-3,39,150,,,eval err
1e3,MC40,563.7e-3,40,-40,,,eval err
1e3,MC150,563.7e-3,40,150,,,eval err
1.001e3,MC40,563.7e-3,41,-40,,,eval err
1.001e3,MC150,563.7e-3,41,150,,,eval err
1.002e3,MC40,563.7e-3,42,-40,,,eval err
1.002e3,MC150,563.7e-3,42,150,,,eval err
1.003e3,MC40,563.7e-3,43,-40,,,eval err
1.003e3,MC150,563.7e-3,43,150,,,eval err
1.004e3,MC40,563.7e-3,44,-40,,,eval err
1.004e3,MC150,563.7e-3,44,150,,,eval err
1.005e3,MC40,563.7e-3,45,-40,,,eval err
1.005e3,MC150,563.7e-3,45,150,,,eval err
1.006e3,MC40,563.7e-3,46,-40,,,eval err
1.006e3,MC150,563.7e-3,46,150,,,eval err
1.007e3,MC40,563.7e-3,47,-40,,,eval err
1.007e3,MC150,563.7e-3,47,150,,,eval err
1.008e3,MC40,563.7e-3,48,-40,,,eval err
1.008e3,MC150,563.7e-3,48,150,,,eval err
1.009e3,MC40,563.7e-3,49,-40,,,eval err
1.009e3,MC150,563.7e-3,49,150,,,eval err
1.01e3,MC40,563.7e-3,50,-40,,,eval err
1.01e3,MC150,563.7e-3,50,150,,,eval err
1.011e3,MC40,563.7e-3,51,-40,,,eval err
1.011e3,MC150,563.7e-3,51,150,,,eval err
1.012e3,MC40,563.7e-3,52,-40,,,eval err
1.012e3,MC150,563.7e-3,52,150,,,eval err
1.013e3,MC40,563.7e-3,53,-40,,,eval err
1.013e3,MC150,563.7e-3,53,150,,,eval err
1.014e3,MC40,563.7e-3,54,-40,,,eval err
1.014e3,MC150,563.7e-3,54,150,,,eval err
1.015e3,MC40,563.7e-3,55,-40,,,eval err
1.015e3,MC150,563.7e-3,55,150,,,eval err
1.016e3,MC40,563.7e-3,56,-40,,,eval err
1.016e3,MC150,563.7e-3,56,150,,,eval err
1.017e3,MC40,563.7e-3,57,-40,,,eval err
1.017e3,MC150,563.7e-3,57,150,,,eval err
1.018e3,MC40,563.7e-3,58,-40,,,eval err
1.018e3,MC150,563.7e-3,58,150,,,eval err
1.019e3,MC40,563.7e-3,59,-40,,,eval err
1.019e3,MC150,563.7e-3,59,150,,,eval err
1.02e3,MC40,563.7e-3,60,-40,,,eval err
1.02e3,MC150,563.7e-3,60,150,,,eval err
1.021e3,MC40,575.8e-3,1,-40,,,eval err
1.021e3,MC150,575.8e-3,1,150,,,eval err
1.022e3,MC40,575.8e-3,2,-40,,,eval err
1.022e3,MC150,575.8e-3,2,150,,,eval err
1.023e3,MC40,575.8e-3,3,-40,,,eval err
1.023e3,MC150,575.8e-3,3,150,,,eval err
1.024e3,MC40,575.8e-3,4,-40,,,eval err
1.024e3,MC150,575.8e-3,4,150,,,eval err
1.025e3,MC40,575.8e-3,5,-40,,,eval err
1.025e3,MC150,575.8e-3,5,150,,,eval err
1.026e3,MC40,575.8e-3,6,-40,,,eval err
1.026e3,MC150,575.8e-3,6,150,,,eval err
1.027e3,MC40,575.8e-3,7,-40,,,eval err
1.027e3,MC150,575.8e-3,7,150,,,eval err
1.028e3,MC40,575.8e-3,8,-40,,,eval err
1.028e3,MC150,575.8e-3,8,150,,,eval err
1.029e3,MC40,575.8e-3,9,-40,,,eval err
1.029e3,MC150,575.8e-3,9,150,,,eval err
1.03e3,MC40,575.8e-3,10,-40,,,eval err
1.03e3,MC150,575.8e-3,10,150,,,eval err
1.031e3,MC40,575.8e-3,11,-40,,,eval err
1.031e3,MC150,575.8e-3,11,150,,,eval err
1.032e3,MC40,575.8e-3,12,-40,,,eval err
1.032e3,MC150,575.8e-3,12,150,,,eval err
1.033e3,MC40,575.8e-3,13,-40,,,eval err
1.033e3,MC150,575.8e-3,13,150,,,eval err
1.034e3,MC40,575.8e-3,14,-40,,,eval err
1.034e3,MC150,575.8e-3,14,150,,,eval err
1.035e3,MC40,575.8e-3,15,-40,,,eval err
1.035e3,MC150,575.8e-3,15,150,,,eval err
1.036e3,MC40,575.8e-3,16,-40,,,eval err
1.036e3,MC150,575.8e-3,16,150,,,eval err
1.037e3,MC40,575.8e-3,17,-40,,,eval err
1.037e3,MC150,575.8e-3,17,150,,,eval err
1.038e3,MC40,575.8e-3,18,-40,,,eval err
1.038e3,MC150,575.8e-3,18,150,,,eval err
1.039e3,MC40,575.8e-3,19,-40,,,eval err
1.039e3,MC150,575.8e-3,19,150,,,eval err
1.04e3,MC40,575.8e-3,20,-40,,,eval err
1.04e3,MC150,575.8e-3,20,150,,,eval err
1.041e3,MC40,575.8e-3,21,-40,,,eval err
1.041e3,MC150,575.8e-3,21,150,,,eval err
1.042e3,MC40,575.8e-3,22,-40,,,eval err
1.042e3,MC150,575.8e-3,22,150,,,eval err
1.043e3,MC40,575.8e-3,23,-40,,,eval err
1.043e3,MC150,575.8e-3,23,150,,,eval err
1.044e3,MC40,575.8e-3,24,-40,,,eval err
1.044e3,MC150,575.8e-3,24,150,,,eval err
1.045e3,MC40,575.8e-3,25,-40,,,eval err
1.045e3,MC150,575.8e-3,25,150,,,eval err
1.046e3,MC40,575.8e-3,26,-40,,,eval err
1.046e3,MC150,575.8e-3,26,150,,,eval err
1.047e3,MC40,575.8e-3,27,-40,,,eval err
1.047e3,MC150,575.8e-3,27,150,,,eval err
1.048e3,MC40,575.8e-3,28,-40,,,eval err
1.048e3,MC150,575.8e-3,28,150,,,eval err
1.049e3,MC40,575.8e-3,29,-40,,,eval err
1.049e3,MC150,575.8e-3,29,150,,,eval err
1.05e3,MC40,575.8e-3,30,-40,,,eval err
1.05e3,MC150,575.8e-3,30,150,,,eval err
1.051e3,MC40,575.8e-3,31,-40,,,eval err
1.051e3,MC150,575.8e-3,31,150,,,eval err
1.052e3,MC40,575.8e-3,32,-40,,,eval err
1.052e3,MC150,575.8e-3,32,150,,,eval err
1.053e3,MC40,575.8e-3,33,-40,,,eval err
1.053e3,MC150,575.8e-3,33,150,,,eval err
1.054e3,MC40,575.8e-3,34,-40,,,eval err
1.054e3,MC150,575.8e-3,34,150,,,eval err
1.055e3,MC40,575.8e-3,35,-40,,,eval err
1.055e3,MC150,575.8e-3,35,150,,,eval err
1.056e3,MC40,575.8e-3,36,-40,,,eval err
1.056e3,MC150,575.8e-3,36,150,,,eval err
1.057e3,MC40,575.8e-3,37,-40,,,eval err
1.057e3,MC150,575.8e-3,37,150,,,eval err
1.058e3,MC40,575.8e-3,38,-40,,,eval err
1.058e3,MC150,575.8e-3,38,150,,,eval err
1.059e3,MC40,575.8e-3,39,-40,,,eval err
1.059e3,MC150,575.8e-3,39,150,,,eval err
1.06e3,MC40,575.8e-3,40,-40,,,eval err
1.06e3,MC150,575.8e-3,40,150,,,eval err
1.061e3,MC40,575.8e-3,41,-40,,,eval err
1.061e3,MC150,575.8e-3,41,150,,,eval err
1.062e3,MC40,575.8e-3,42,-40,,,eval err
1.062e3,MC150,575.8e-3,42,150,,,eval err
1.063e3,MC40,575.8e-3,43,-40,,,eval err
1.063e3,MC150,575.8e-3,43,150,,,eval err
1.064e3,MC40,575.8e-3,44,-40,,,eval err
1.064e3,MC150,575.8e-3,44,150,,,eval err
1.065e3,MC40,575.8e-3,45,-40,,,eval err
1.065e3,MC150,575.8e-3,45,150,,,eval err
1.066e3,MC40,575.8e-3,46,-40,,,eval err
1.066e3,MC150,575.8e-3,46,150,,,eval err
1.067e3,MC40,575.8e-3,47,-40,,,eval err
1.067e3,MC150,575.8e-3,47,150,,,eval err
1.068e3,MC40,575.8e-3,48,-40,,,eval err
1.068e3,MC150,575.8e-3,48,150,,,eval err
1.069e3,MC40,575.8e-3,49,-40,,,eval err
1.069e3,MC150,575.8e-3,49,150,,,eval err
1.07e3,MC40,575.8e-3,50,-40,,,eval err
1.07e3,MC150,575.8e-3,50,150,,,eval err
1.071e3,MC40,575.8e-3,51,-40,,,eval err
1.071e3,MC150,575.8e-3,51,150,,,eval err
1.072e3,MC40,575.8e-3,52,-40,,,eval err
1.072e3,MC150,575.8e-3,52,150,,,eval err
1.073e3,MC40,575.8e-3,53,-40,,,eval err
1.073e3,MC150,575.8e-3,53,150,,,eval err
1.074e3,MC40,575.8e-3,54,-40,,,eval err
1.074e3,MC150,575.8e-3,54,150,,,eval err
1.075e3,MC40,575.8e-3,55,-40,,,eval err
1.075e3,MC150,575.8e-3,55,150,,,eval err
1.076e3,MC40,575.8e-3,56,-40,,,eval err
1.076e3,MC150,575.8e-3,56,150,,,eval err
1.077e3,MC40,575.8e-3,57,-40,,,eval err
1.077e3,MC150,575.8e-3,57,150,,,eval err
1.078e3,MC40,575.8e-3,58,-40,,,eval err
1.078e3,MC150,575.8e-3,58,150,,,eval err
1.079e3,MC40,575.8e-3,59,-40,,,eval err
1.079e3,MC150,575.8e-3,59,150,,,eval err
