Point,Corner,Vin,mc_iteration,temperature,Pass/Fail,Delay
1.232e3,C0,870e-3,42,-40,,9.087e-9
1.232e3,C1,870e-3,42,150,,9.105e-9
1.233e3,C0,870e-3,43,-40,,9.818e-9
1.233e3,C1,870e-3,43,150,,9.777e-9
1.234e3,C0,870e-3,44,-40,,9.665e-9
1.234e3,C1,870e-3,44,150,,9.684e-9
1.235e3,C0,870e-3,45,-40,,eval err
1.235e3,C1,870e-3,45,150,,10.39e-9
1.236e3,C0,870e-3,46,-40,,9.423e-9
1.236e3,C1,870e-3,46,150,,9.38e-9
1.237e3,C0,870e-3,47,-40,,9.934e-9
1.237e3,C1,870e-3,47,150,,9.921e-9
1.238e3,C0,870e-3,48,-40,,9.914e-9
1.238e3,C1,870e-3,48,150,,9.91e-9
1.239e3,C0,870e-3,49,-40,,9.31e-9
1.239e3,C1,870e-3,49,150,,9.346e-9
1.24e3,C0,870e-3,50,-40,,10.27e-9
1.24e3,C1,870e-3,50,150,,10.27e-9
1.241e3,C0,870e-3,51,-40,,9.667e-9
1.241e3,C1,870e-3,51,150,,9.643e-9
1.242e3,C0,870e-3,52,-40,,10.07e-9
1.242e3,C1,870e-3,52,150,,10.06e-9
1.243e3,C0,870e-3,53,-40,,9.544e-9
1.243e3,C1,870e-3,53,150,,9.473e-9
1.244e3,C0,870e-3,54,-40,,8.931e-9
1.244e3,C1,870e-3,54,150,,8.937e-9
1.245e3,C0,870e-3,55,-40,,9.768e-9
1.245e3,C1,870e-3,55,150,,9.784e-9
1.246e3,C0,870e-3,56,-40,,9.427e-9
1.246e3,C1,870e-3,56,150,,9.435e-9
1.247e3,C0,870e-3,57,-40,,9.96e-9
1.247e3,C1,870e-3,57,150,,9.994e-9
1.248e3,C0,870e-3,58,-40,,9.725e-9
1.248e3,C1,870e-3,58,150,,9.708e-9
1.249e3,C0,870e-3,59,-40,,eval err
1.249e3,C1,870e-3,59,150,,eval err
1.25e3,C0,870e-3,60,-40,,9.215e-9
1.25e3,C1,870e-3,60,150,,9.21e-9
1.251e3,C0,870e-3,61,-40,,9.829e-9
1.251e3,C1,870e-3,61,150,,9.846e-9
1.252e3,C0,870e-3,62,-40,,9.582e-9
1.252e3,C1,870e-3,62,150,,9.584e-9
1.253e3,C0,870e-3,63,-40,,10.17e-9
1.253e3,C1,870e-3,63,150,,10.09e-9
1.254e3,C0,870e-3,64,-40,,9.423e-9
1.254e3,C1,870e-3,64,150,,9.474e-9
1.255e3,C0,870e-3,65,-40,,10.02e-9
1.255e3,C1,870e-3,65,150,,10e-9
1.256e3,C0,870e-3,66,-40,,9.724e-9
1.256e3,C1,870e-3,66,150,,9.743e-9
1.257e3,C0,870e-3,67,-40,,eval err
1.257e3,C1,870e-3,67,150,,eval err
1.258e3,C0,870e-3,68,-40,,9.236e-9
1.258e3,C1,870e-3,68,150,,9.277e-9
1.259e3,C0,870e-3,69,-40,,9.874e-9
1.259e3,C1,870e-3,69,150,,9.866e-9
1.26e3,C0,870e-3,70,-40,,9.605e-9
1.26e3,C1,870e-3,70,150,,9.559e-9
1.261e3,C0,900e-3,1,-40,,eval err
1.261e3,C1,900e-3,1,150,,eval err
1.262e3,C0,900e-3,2,-40,,9.908e-9
1.262e3,C1,900e-3,2,150,,9.902e-9
1.263e3,C0,900e-3,3,-40,,eval err
1.263e3,C1,900e-3,3,150,,eval err
1.264e3,C0,900e-3,4,-40,,eval err
1.264e3,C1,900e-3,4,150,,eval err
1.265e3,C0,900e-3,5,-40,,eval err
1.265e3,C1,900e-3,5,150,,eval err
1.266e3,C0,900e-3,6,-40,,10.26e-9
1.266e3,C1,900e-3,6,150,,10.26e-9
1.267e3,C0,900e-3,7,-40,,eval err
1.267e3,C1,900e-3,7,150,,eval err
1.268e3,C0,900e-3,8,-40,,eval err
1.268e3,C1,900e-3,8,150,,eval err
1.269e3,C0,900e-3,9,-40,,eval err
1.269e3,C1,900e-3,9,150,,eval err
1.27e3,C0,900e-3,10,-40,,eval err
1.27e3,C1,900e-3,10,150,,eval err
1.271e3,C0,900e-3,11,-40,,eval err
1.271e3,C1,900e-3,11,150,,eval err
1.272e3,C0,900e-3,12,-40,,eval err
1.272e3,C1,900e-3,12,150,,eval err
1.273e3,C0,900e-3,13,-40,,eval err
1.273e3,C1,900e-3,13,150,,eval err
1.274e3,C0,900e-3,14,-40,,eval err
1.274e3,C1,900e-3,14,150,,eval err
1.275e3,C0,900e-3,15,-40,,10.12e-9
1.275e3,C1,900e-3,15,150,,10.16e-9
1.276e3,C0,900e-3,16,-40,,eval err
1.276e3,C1,900e-3,16,150,,10.32e-9
1.277e3,C0,900e-3,17,-40,,eval err
1.277e3,C1,900e-3,17,150,,eval err
1.278e3,C0,900e-3,18,-40,,eval err
1.278e3,C1,900e-3,18,150,,eval err
1.279e3,C0,900e-3,19,-40,,eval err
1.279e3,C1,900e-3,19,150,,eval err
1.28e3,C0,900e-3,20,-40,,10e-9
1.28e3,C1,900e-3,20,150,,10.03e-9
1.281e3,C0,900e-3,21,-40,,eval err
1.281e3,C1,900e-3,21,150,,eval err
1.282e3,C0,900e-3,22,-40,,eval err
1.282e3,C1,900e-3,22,150,,eval err
1.283e3,C0,900e-3,23,-40,,eval err
1.283e3,C1,900e-3,23,150,,eval err
1.284e3,C0,900e-3,24,-40,,eval err
1.284e3,C1,900e-3,24,150,,eval err
1.285e3,C0,900e-3,25,-40,,10.22e-9
1.285e3,C1,900e-3,25,150,,10.2e-9
1.286e3,C0,900e-3,26,-40,,eval err
1.286e3,C1,900e-3,26,150,,eval err
1.287e3,C0,900e-3,27,-40,,eval err
1.287e3,C1,900e-3,27,150,,eval err
1.288e3,C0,900e-3,28,-40,,eval err
1.288e3,C1,900e-3,28,150,,eval err
1.289e3,C0,900e-3,29,-40,,eval err
1.289e3,C1,900e-3,29,150,,eval err
1.29e3,C0,900e-3,30,-40,,9.564e-9
1.29e3,C1,900e-3,30,150,,9.589e-9
1.291e3,C0,900e-3,31,-40,,eval err
1.291e3,C1,900e-3,31,150,,eval err
1.292e3,C0,900e-3,32,-40,,eval err
1.292e3,C1,900e-3,32,150,,eval err
1.293e3,C0,900e-3,33,-40,,eval err
1.293e3,C1,900e-3,33,150,,eval err
1.294e3,C0,900e-3,34,-40,,eval err
1.294e3,C1,900e-3,34,150,,eval err
1.295e3,C0,900e-3,35,-40,,eval err
1.295e3,C1,900e-3,35,150,,eval err
1.296e3,C0,900e-3,36,-40,,eval err
1.296e3,C1,900e-3,36,150,,eval err
1.297e3,C0,900e-3,37,-40,,eval err
1.297e3,C1,900e-3,37,150,,eval err
1.298e3,C0,900e-3,38,-40,,eval err
1.298e3,C1,900e-3,38,150,,eval err
1.299e3,C0,900e-3,39,-40,,10.18e-9
1.299e3,C1,900e-3,39,150,,10.16e-9
1.3e3,C0,900e-3,40,-40,,eval err
1.3e3,C1,900e-3,40,150,,eval err
1.301e3,C0,900e-3,41,-40,,eval err
1.301e3,C1,900e-3,41,150,,eval err
1.302e3,C0,900e-3,42,-40,,9.972e-9
1.302e3,C1,900e-3,42,150,,9.983e-9
1.303e3,C0,900e-3,43,-40,,eval err
1.303e3,C1,900e-3,43,150,,eval err
1.304e3,C0,900e-3,44,-40,,eval err
1.304e3,C1,900e-3,44,150,,eval err
1.305e3,C0,900e-3,45,-40,,eval err
1.305e3,C1,900e-3,45,150,,eval err
1.306e3,C0,900e-3,46,-40,,10.37e-9
1.306e3,C1,900e-3,46,150,,10.3e-9
1.307e3,C0,900e-3,47,-40,,eval err
1.307e3,C1,900e-3,47,150,,eval err
1.308e3,C0,900e-3,48,-40,,eval err
1.308e3,C1,900e-3,48,150,,eval err
1.309e3,C0,900e-3,49,-40,,10.23e-9
1.309e3,C1,900e-3,49,150,,10.26e-9
1.31e3,C0,900e-3,50,-40,,eval err
1.31e3,C1,900e-3,50,150,,eval err
1.311e3,C0,900e-3,51,-40,,eval err
1.311e3,C1,900e-3,51,150,,eval err
1.312e3,C0,900e-3,52,-40,,eval err
1.312e3,C1,900e-3,52,150,,eval err
1.313e3,C0,900e-3,53,-40,,eval err
1.313e3,C1,900e-3,53,150,,eval err
1.314e3,C0,900e-3,54,-40,,9.796e-9
1.314e3,C1,900e-3,54,150,,9.789e-9
1.315e3,C0,900e-3,55,-40,,eval err
1.315e3,C1,900e-3,55,150,,eval err
1.316e3,C0,900e-3,56,-40,,eval err
1.316e3,C1,900e-3,56,150,,eval err
1.317e3,C0,900e-3,57,-40,,eval err
1.317e3,C1,900e-3,57,150,,eval err
1.318e3,C0,900e-3,58,-40,,eval err
1.318e3,C1,900e-3,58,150,,eval err
1.319e3,C0,900e-3,59,-40,,eval err
1.319e3,C1,900e-3,59,150,,eval err
1.32e3,C0,900e-3,60,-40,,10.11e-9
1.32e3,C1,900e-3,60,150,,10.1e-9
1.321e3,C0,900e-3,61,-40,,eval err
1.321e3,C1,900e-3,61,150,,eval err
1.322e3,C0,900e-3,62,-40,,eval err
1.322e3,C1,900e-3,62,150,,eval err
1.323e3,C0,900e-3,63,-40,,eval err
1.323e3,C1,900e-3,63,150,,eval err
1.324e3,C0,900e-3,64,-40,,eval err
1.324e3,C1,900e-3,64,150,,eval err
1.325e3,C0,900e-3,65,-40,,eval err
1.325e3,C1,900e-3,65,150,,eval err
1.326e3,C0,900e-3,66,-40,,eval err
1.326e3,C1,900e-3,66,150,,eval err
1.327e3,C0,900e-3,67,-40,,eval err
1.327e3,C1,900e-3,67,150,,eval err
1.328e3,C0,900e-3,68,-40,,10.14e-9
1.328e3,C1,900e-3,68,150,,10.17e-9
1.329e3,C0,900e-3,69,-40,,eval err
1.329e3,C1,900e-3,69,150,,eval err
1.33e3,C0,900e-3,70,-40,,eval err
1.33e3,C1,900e-3,70,150,,eval err

